strategy,date,code,name,industry,amount,buy,sell,ret,equity_after
C_limit_up_conservative,2024-11-26,sz.002681,奋达科技,C39计算机、通信和其他电子设备制造业,2070471377.76,6.39,6.06,-0.05314319248826288,2224055.6569940774
C_limit_up_conservative,2024-11-27,sz.002312,川发龙蟒,C26化学原料和化学制品制造业,8654015547.86,20.02,20.0,-0.002499000999000965,2222203.01789119
C_limit_up_conservative,2024-11-27,sz.300459,汤姆猫,I64互联网和相关服务,7321094908.98,7.68,7.87,0.02323958333333348,2239431.726817419
C_limit_up_conservative,2024-11-27,sz.002467,二六三,I64互联网和相关服务,5814260511.92,8.09,7.86,-0.029930160692212604,2217242.9457499995
C_limit_up_conservative,2024-11-28,sz.002467,二六三,I64互联网和相关服务,5974443747.42,8.9,8.89,-0.0026235955056179137,2215303.896207555
C_limit_up_conservative,2024-11-28,sz.002131,利欧股份,L72商务服务业,5801659757.49,3.34,3.67,0.0973023952095809,2287218.246001896
C_limit_up_conservative,2024-11-28,sz.002640,跨境通,F52零售业,2728540587.4,4.24,4.18,-0.01565094339622658,2275650.9313886906
C_limit_up_conservative,2024-11-29,sz.300377,赢时胜,I65软件和信息技术服务业,9701313977.76,37.44,34.84,-0.07094444444444431,2221836.0010297396
C_limit_up_conservative,2024-11-29,sh.600206,有研新材,C32有色金属冶炼和压延加工业,5936984184.0,22.47,20.5,-0.08917245215843345,2154194.209760222
C_limit_up_conservative,2024-11-29,sz.000564,供销大集,F52零售业,5563555724.08,3.33,3.35,0.004506006006006093,2157612.2420150256
C_limit_up_conservative,2024-12-02,sz.002312,川发龙蟒,C26化学原料和化学制品制造业,7603092752.02,21.08,21.22,0.005141366223908874,2161309.933583488
C_limit_up_conservative,2024-12-02,sh.601727,上海电气,C34通用设备制造业,6395949283.2,9.35,9.55,0.019890374331550886,2175615.171968827
C_limit_up_conservative,2024-12-02,sh.601127,赛力斯,C36汽车制造业,6011340374.09,133.75,140.0,0.045228971962616715,2208144.0331689254
C_limit_up_conservative,2024-12-03,sh.601519,大智慧,J69其他金融业,4207971756.57,11.25,11.01,-0.022833333333333317,2191337.60358314
C_limit_up_conservative,2024-12-03,sz.002467,二六三,I64互联网和相关服务,4002704043.63,8.23,8.0,-0.029446537059538314,2169663.538547971
C_limit_up_conservative,2024-12-03,sz.000833,粤桂股份,S91综合,3311237642.55,19.47,20.04,0.027775808936825908,2190107.8674714016
C_limit_up_conservative,2024-12-04,sz.002131,利欧股份,L72商务服务业,13716933156.37,4.88,4.8,-0.01789344262295084,2177045.0109831775
C_limit_up_conservative,2024-12-04,sh.601933,永辉超市,F52零售业,8565426365.92,6.52,6.1,-0.06591717791411039,2128923.1009994424
C_limit_up_conservative,2024-12-04,sz.002402,和而泰,C39计算机、通信和其他电子设备制造业,5931527186.21,20.52,20.0,-0.026841130604288443,2109328.110563349
C_limit_up_conservative,2024-12-05,sz.002131,利欧股份,L72商务服务业,7653299204.11,5.37,5.86,0.08974767225325891,2172430.539877157
C_limit_up_conservative,2024-12-05,sz.000564,供销大集,F52零售业,5991391306.18,3.76,3.75,-0.004159574468085068,2169505.9040926527
C_limit_up_conservative,2024-12-05,sz.002195,岩山科技,I64互联网和相关服务,5493717821.85,5.4,5.9,0.09109259259259256,2233553.959499203
C_limit_up_conservative,2024-12-06,sh.600157,永泰能源,D44电力、热力生产和供应业,4570956531.04,1.85,2.04,0.10120270270270276,2308901.1919437507
C_limit_up_conservative,2024-12-06,sh.600340,*ST华幸,K70房地产业,3281023822.46,4.06,4.05,-0.003963054187192059,2305950.6268199133
C_limit_up_conservative,2024-12-06,sz.002229,鸿博股份,C23印刷和记录媒介复制业,2383840962.46,17.26,17.51,0.012984356894553852,2315617.71407104
C_limit_up_conservative,2024-12-09,sz.300276,三丰智能,C35专用设备制造业,4662000177.66,10.6,11.1,0.045669811320754816,2350868.988768581
C_limit_up_conservative,2024-12-09,sh.603662,柯力传感,C39计算机、通信和其他电子设备制造业,3429699683.21,72.82,75.18,0.030908678934358946,2374726.5502548926
C_limit_up_conservative,2024-12-09,sz.300071,福石控股,L72商务服务业,3054236478.48,8.06,8.8,0.09031141439205964,2444435.4539045803
C_limit_up_conservative,2024-12-10,sz.000981,山子高科,C36汽车制造业,6211383820.49,3.07,2.76,-0.10247719869706845,2360935.821333934
C_limit_up_conservative,2024-12-10,sz.002362,汉王科技,C39计算机、通信和其他电子设备制造业,3139121940.96,33.97,31.37,-0.07803812187224018,2297349.4373803907
C_limit_up_conservative,2024-12-10,sh.688165,埃夫特,C34通用设备制造业,3022708539.63,40.4,38.5,-0.04852970297029696,2257806.861877707
C_limit_up_conservative,2024-12-11,sz.002681,奋达科技,C39计算机、通信和其他电子设备制造业,6402361207.61,10.49,9.77,-0.07013679694947578,2205021.7480701567
C_limit_up_conservative,2024-12-11,sz.300063,天龙集团,L72商务服务业,3739160004.3,13.4,13.89,0.03506716417910455,2231413.376040215
C_limit_up_conservative,2024-12-11,sz.000681,视觉中国,I64互联网和相关服务,3652723390.76,21.11,23.22,0.09845262908574132,2305509.0498801107
C_limit_up_conservative,2024-12-12,sz.002031,巨轮智能,C35专用设备制造业,8595849957.64,8.33,8.0,-0.04111584633853543,2273911.3979377863
C_limit_up_conservative,2024-12-12,sh.601933,永辉超市,F52零售业,7738764842.21,6.94,6.77,-0.025995677233429493,2253933.6415646416
C_limit_up_conservative,2024-12-12,sz.000564,供销大集,F52零售业,5974958401.39,4.02,3.98,-0.01145024875621886,2245134.090854361
C_limit_up_conservative,2024-12-13,sh.603986,兆易创新,C39计算机、通信和其他电子设备制造业,7209836961.73,92.98,91.58,-0.01655700150570022,2232743.194680103
C_limit_up_conservative,2024-12-13,sz.002402,和而泰,C39计算机、通信和其他电子设备制造业,6303984945.91,21.9,21.95,0.0007831050228311333,2233329.2532745954
C_limit_up_conservative,2024-12-13,sz.300493,润欣科技,F51批发业,5315773328.95,26.71,28.0,0.046796518157993294,2268350.7393578608
C_limit_up_conservative,2024-12-16,sz.002583,海能达,C39计算机、通信和其他电子设备制造业,5123896296.97,17.88,18.0,0.005211409395973256,2274261.391536087
C_limit_up_conservative,2024-12-16,sz.002130,沃尔核材,C39计算机、通信和其他电子设备制造业,3044649985.62,22.67,23.48,0.03423003970004396,2313084.259467009
C_limit_up_conservative,2024-12-18,sh.603986,兆易创新,C39计算机、通信和其他电子设备制造业,5720391058.43,103.05,106.5,0.031978893740902514,2337740.884716092
C_limit_up_conservative,2024-12-18,sz.300493,润欣科技,F51批发业,5676545652.99,31.08,30.6,-0.016944015444015303,2324676.572910853
C_limit_up_conservative,2024-12-18,sz.002583,海能达,C39计算机、通信和其他电子设备制造业,5015575552.61,18.37,19.19,0.043137996733805084,2357937.1799874874
C_limit_up_conservative,2024-12-19,sz.000977,浪潮信息,C39计算机、通信和其他电子设备制造业,10816377333.2,51.19,51.07,-0.003844207853096303,2354915.713112682
C_limit_up_conservative,2024-12-19,sz.300442,润泽科技,I65软件和信息技术服务业,3701792105.1,56.63,55.9,-0.014390693978456768,2343604.928986807
C_limit_up_conservative,2024-12-19,sz.002717,*ST岭南,N77生态保护和环境治理业,3467764262.2,5.15,5.43,0.05286893203883475,2385158.8024936737
C_limit_up_conservative,2024-12-20,sh.600171,上海贝岭,C39计算机、通信和其他电子设备制造业,5035546002.95,43.56,43.98,0.008141873278236846,2391632.022733132
C_limit_up_conservative,2024-12-20,sz.002281,光迅科技,C39计算机、通信和其他电子设备制造业,4643007867.62,57.43,58.65,0.019743252655406496,2407328.953686765
C_limit_up_conservative,2024-12-20,sz.002122,ST汇洲,C34通用设备制造业,2364143939.47,5.51,5.74,0.04024228675136127,2439323.701845926
C_limit_up_conservative,2024-12-23,sz.002617,露笑科技,C38电气机械和器材制造业,5860168400.16,9.42,9.44,0.0006231422505307851,2440083.724676597
C_limit_up_conservative,2024-12-23,sh.603887,城地香江,I65软件和信息技术服务业,3453680248.1,19.36,20.18,0.0408553719008265,2489913.463189305
C_limit_up_conservative,2024-12-24,sz.002945,华林证券,J67资本市场服务,2388360328.69,19.05,18.36,-0.03772047244094495,2395992.7510207347
C_limit_up_conservative,2024-12-25,sz.002449,国星光电,C39计算机、通信和其他电子设备制造业,2951837428.09,12.14,11.0,-0.09540444810543663,2281698.567982855
C_limit_up_conservative,2024-12-25,sz.000810,创维数字,C39计算机、通信和其他电子设备制造业,2856053570.46,16.68,16.5,-0.012291366906474753,2266973.55497883
C_limit_up_conservative,2024-12-26,sz.002617,露笑科技,C38电气机械和器材制造业,3182519024.95,8.91,9.3,0.042271043771043904,2298916.0011022664
C_limit_up_conservative,2024-12-26,sz.002130,沃尔核材,C39计算机、通信和其他电子设备制造业,3065533454.98,28.37,29.0,0.020706556221360473,2314563.0728917685
C_limit_up_conservative,2024-12-26,sz.002851,麦格米特,C38电气机械和器材制造业,2630591624.89,62.92,61.25,-0.028041640178003868,2293373.1873178463
C_limit_up_conservative,2024-12-27,sz.002449,国星光电,C39计算机、通信和其他电子设备制造业,2935349300.48,12.28,12.07,-0.018600977198696966,2250714.204952444
C_limit_up_conservative,2024-12-31,sz.002265,建设工业,C36汽车制造业,2338935289.73,23.27,25.0,0.07284464976364419,2332690.4489413537
C_limit_up_conservative,2024-12-31,sh.600745,*ST闻泰,C39计算机、通信和其他电子设备制造业,2022884762.79,38.78,38.5,-0.008720216606498186,2322877.0912481
C_limit_up_conservative,2025-01-02,sh.600186,莲花控股,C14食品制造业,3120894527.34,6.27,6.32,0.00647448165869219,2327890.2329556607
C_limit_up_conservative,2025-01-02,sh.600255,鑫科材料,C32有色金属冶炼和压延加工业,2546274002.42,3.76,3.65,-0.03075531914893609,2304076.624193965
C_limit_up_conservative,2025-01-02,sz.002265,建设工业,C36汽车制造业,2365345559.23,25.6,26.0,0.014125,2315013.503831925
C_limit_up_conservative,2025-01-07,sz.300561,汇金科技,I65软件和信息技术服务业,3672597828.85,59.3,59.0,-0.006559021922428241,2309952.0957244746
C_limit_up_conservative,2025-01-07,sz.002245,蔚蓝锂芯,C38电气机械和器材制造业,3462676920.64,13.6,13.0,-0.045617647058823485,2274750.2727397364
C_limit_up_conservative,2025-01-07,sz.002851,麦格米特,C38电气机械和器材制造业,3451660383.18,65.16,65.0,-0.003955494168201344,2271697.9319351646
C_limit_up_conservative,2025-01-08,sz.002131,利欧股份,L72商务服务业,5013594979.36,3.43,3.52,0.024739067055393582,2290431.161091079
C_limit_up_conservative,2025-01-08,sz.002449,国星光电,C39计算机、通信和其他电子设备制造业,3360465552.27,13.42,13.03,-0.03056110283159469,2267289.296391015
C_limit_up_conservative,2025-01-08,sz.002364,中恒电气,C38电气机械和器材制造业,2722317112.8,15.36,14.95,-0.02819270833333337,2245940.8573188535
C_limit_up_conservative,2025-01-09,sz.000063,中兴通讯,C39计算机、通信和其他电子设备制造业,14480336477.3,38.37,38.3,-0.0033243419338024314,2243452.098861245
C_limit_up_conservative,2025-01-09,sz.002131,利欧股份,L72商务服务业,6803527338.84,3.77,3.8,0.006457559681697646,2248286.531237145
C_limit_up_conservative,2025-01-09,sz.002050,三花智控,C34通用设备制造业,3171948400.57,25.08,25.66,0.021625996810207326,2264476.7678425754
C_limit_up_conservative,2025-01-10,sz.002265,建设工业,C36汽车制造业,3055077054.89,31.13,31.17,-0.0002150658528749503,2263989.756215184
C_limit_up_conservative,2025-01-14,sh.603986,兆易创新,C39计算机、通信和其他电子设备制造业,6244303724.38,129.63,129.79,-0.0002657178122348878,2263789.2287468696
C_limit_up_conservative,2025-01-14,sz.002050,三花智控,C34通用设备制造业,4948698875.98,28.6,29.45,0.028220279720279573,2285086.0368149495
C_limit_up_conservative,2025-01-14,sz.300085,银之杰,I65软件和信息技术服务业,4083939343.12,41.71,41.49,-0.006774514504914895,2279973.5596674634
C_limit_up_conservative,2025-01-15,sz.002031,巨轮智能,C35专用设备制造业,4457198395.7,6.68,6.68,-0.0015,2278833.5728876297
C_limit_up_conservative,2025-01-15,sz.000795,英洛华,C30非金属矿物制品业,3476834215.97,13.01,12.5,-0.040700614911606425,2247901.464267406
C_limit_up_conservative,2025-01-15,sz.002265,建设工业,C36汽车制造业,2796317948.24,33.9,34.65,0.020623893805309657,2263575.441791905
C_limit_up_conservative,2025-01-16,sz.300792,壹网壹创,I64互联网和相关服务,2890420413.35,37.6,37.22,-0.01160638297872346,2254818.133965682
C_limit_up_conservative,2025-01-16,sz.000016,*ST康佳A,C39计算机、通信和其他电子设备制造业,2465157768.61,6.81,6.63,-0.027931718061673994,2233742.9502818617
C_limit_up_conservative,2025-01-16,sh.603777,来伊份,F52零售业,2264824129.22,24.6,22.3,-0.0949959349593496,2162066.12846718
C_limit_up_conservative,2025-01-17,sz.002031,巨轮智能,C35专用设备制造业,6111764191.19,7.24,7.04,-0.029124309392265235,2141076.567516508
C_limit_up_conservative,2025-01-17,sh.603893,瑞芯微,C39计算机、通信和其他电子设备制造业,2854471541.24,139.41,142.54,0.020951760992755253,2156176.2651079
C_limit_up_conservative,2025-01-17,sz.002312,川发龙蟒,C26化学原料和化学制品制造业,2659825324.23,14.58,15.2,0.04102400548696844,2185741.8026803755
C_limit_up_conservative,2025-01-20,sz.002130,沃尔核材,C39计算机、通信和其他电子设备制造业,3575854416.15,27.08,27.87,0.0276728212703104,2215984.6238046857
C_limit_up_conservative,2025-01-20,sz.300718,长盛轴承,C34通用设备制造业,2381156850.67,47.75,48.03,0.0043638743455496915,2220753.7750940416
C_limit_up_conservative,2025-01-21,sh.603893,瑞芯微,C39计算机、通信和其他电子设备制造业,4191635751.77,158.12,153.2,-0.03261560839868466,2196610.0299345856
C_limit_up_conservative,2025-01-21,sz.300638,广和通,C39计算机、通信和其他电子设备制造业,3773428830.39,28.69,28.45,-0.009865284071104928,2189307.240986825
C_limit_up_conservative,2025-01-21,sh.601689,拓普集团,C36汽车制造业,2349646372.2,62.18,63.42,0.01844210357027981,2202959.0313616167
C_limit_up_conservative,2025-01-22,sh.601138,工业富联,C39计算机、通信和其他电子设备制造业,9093333601.86,23.33,23.81,0.019074367766823752,2223969.0567313354
C_limit_up_conservative,2025-01-22,sz.000882,华联股份,L72商务服务业,2518764695.0,3.1,3.27,0.05333870967741944,2282720.5528338584
C_limit_up_conservative,2025-01-23,sh.601727,上海电气,C34通用设备制造业,5243657486.24,7.82,7.7,-0.016845268542199532,2263494.032474216
C_limit_up_conservative,2025-01-23,sz.000882,华联股份,L72商务服务业,2685771315.13,3.41,3.44,0.007297653958944274,2271823.2848139917
C_limit_up_conservative,2025-01-24,sh.603667,五洲新春,C34通用设备制造业,4305097778.39,48.29,47.8,-0.011647028370263044,2263003.288063841
C_limit_up_conservative,2025-01-24,sz.000681,视觉中国,I64互联网和相关服务,3236820160.15,21.99,23.66,0.07444361073215117,2319377.530819484
C_limit_up_conservative,2025-01-24,sz.000882,华联股份,L72商务服务业,2906189183.97,3.75,3.55,-0.054833333333333345,2277853.649669273
C_limit_up_conservative,2025-01-27,sz.002530,金财互联,C33金属制品业,2847066350.78,12.1,12.3,0.015028925619834878,2312087.342743022
C_limit_up_conservative,2025-02-05,sz.002131,利欧股份,L72商务服务业,5080086785.3,4.0,4.07,0.01600000000000007,2324418.4752376513
C_limit_up_conservative,2025-02-05,sh.600580,卧龙电驱,C38电气机械和器材制造业,5030710504.3,22.76,22.5,-0.012923550087873546,2314458.349710492
C_limit_up_conservative,2025-02-05,sz.300624,万兴科技,I65软件和信息技术服务业,2765279756.26,82.15,81.17,-0.013429397443700584,2304108.3697604104
C_limit_up_conservative,2025-02-06,sz.002594,比亚迪,C36汽车制造业,11416508784.31,311.08,320.0,0.027174296001028664,2324979.2107131826
C_limit_up_conservative,2025-02-06,sz.002261,拓维信息,I65软件和信息技术服务业,3705587195.66,20.43,21.37,0.04451076847772889,2359165.0887778504
C_limit_up_conservative,2025-02-06,sh.601689,拓普集团,C36汽车制造业,3557742412.07,74.73,74.9,0.0007748561488024066,2359760.2062904555
C_limit_up_conservative,2025-02-07,sz.000158,常山北明,I65软件和信息技术服务业,6169645899.26,22.42,23.74,0.05737600356824252,2404891.409629228
C_limit_up_conservative,2025-02-07,sz.002261,拓维信息,I65软件和信息技术服务业,5583992808.58,22.47,24.72,0.09863351134846471,2482475.22132483
C_limit_up_conservative,2025-02-07,sh.600580,卧龙电驱,C38电气机械和器材制造业,5131195721.25,26.54,27.04,0.017339487565938116,2496114.232243353
C_limit_up_conservative,2025-02-10,sz.000158,常山北明,I65软件和信息技术服务业,7465981427.33,24.66,24.66,-0.0015,2494866.1751272315
C_limit_up_conservative,2025-02-10,sz.002131,利欧股份,L72商务服务业,6172536475.82,4.54,4.75,0.04475550660792954,2532104.460799003
C_limit_up_conservative,2025-02-10,sz.300251,光线传媒,R87广播、电视、电影和录音制作业,5553004445.16,16.75,17.55,0.046261194029850794,2570595.5357384966
C_limit_up_conservative,2025-02-11,sz.300251,光线传媒,R87广播、电视、电影和录音制作业,7059102329.74,20.1,21.5,0.06815174129353224,2628992.3897124827
C_limit_up_conservative,2025-02-11,sh.600186,莲花控股,C14食品制造业,3940613898.88,7.46,7.5,0.0038619302949061698,2632301.543304289
C_limit_up_conservative,2025-02-11,sz.002031,巨轮智能,C35专用设备制造业,3547115764.6,8.32,8.8,0.05619230769230771,2680450.775069853
C_limit_up_conservative,2025-02-12,sz.300251,光线传媒,R87广播、电视、电影和录音制作业,10100369521.36,24.12,25.56,0.05820149253731338,2732452.8536638073
C_limit_up_conservative,2025-02-12,sz.000158,常山北明,I65软件和信息技术服务业,8626786835.64,26.57,26.6,-0.0003709070380128452,2732121.4543113005
C_limit_up_conservative,2025-02-12,sh.601727,上海电气,C34通用设备制造业,7085061007.22,8.56,8.64,0.007845794392523477,2739131.5428647934
C_limit_up_conservative,2025-02-13,sz.300251,光线传媒,R87广播、电视、电影和录音制作业,8992712518.8,28.94,32.51,0.12185867311679327,2850393.854633413
C_limit_up_conservative,2025-02-13,sz.000681,视觉中国,I64互联网和相关服务,7503125211.51,30.57,29.41,-0.039445698397121365,2814378.202396784
C_limit_up_conservative,2025-02-13,sh.600588,用友网络,I65软件和信息技术服务业,4072413599.61,17.4,17.15,-0.015867816091954035,2799890.1905388343
C_limit_up_conservative,2025-02-14,sz.002261,拓维信息,I65软件和信息技术服务业,13064592370.77,33.21,34.5,0.037343721770551064,2834742.963960027
C_limit_up_conservative,2025-02-14,sz.300251,光线传媒,R87广播、电视、电影和录音制作业,9303380476.69,34.73,40.0,0.15024200978980723,2974963.340432467
C_limit_up_conservative,2025-02-14,sh.600126,杭钢股份,C31黑色金属冶炼和压延加工业,8127144370.78,11.14,11.51,0.031713644524236806,3004561.5811690157
C_limit_up_conservative,2025-02-17,sh.600126,杭钢股份,C31黑色金属冶炼和压延加工业,7703495996.2,12.25,11.03,-0.10109183673469396,2903316.031561392
C_limit_up_conservative,2025-02-17,sh.600633,浙数文化,I64互联网和相关服务,5160860642.91,19.75,18.57,-0.06124683544303794,2841976.0686479476
C_limit_up_conservative,2025-02-17,sz.300718,长盛轴承,C34通用设备制造业,4178430597.32,77.6,77.6,-0.0015,2840473.787857363
C_limit_up_conservative,2025-02-18,sh.600410,华胜天成,I65软件和信息技术服务业,2815143078.83,10.78,10.97,0.016125231910946225,2863375.4371404448
C_limit_up_conservative,2025-02-18,sh.603918,金桥信息,I65软件和信息技术服务业,2309581765.55,22.53,22.4,-0.007270084332001879,2853050.195150163
C_limit_up_conservative,2025-02-19,sh.603501,豪威集团,C39计算机、通信和其他电子设备制造业,9198127336.5,157.96,161.0,0.01774537857685493,2869926.3470873996
C_limit_up_conservative,2025-02-19,sz.000818,航锦科技,C26化学原料和化学制品制造业,6432159266.93,39.05,40.0,0.02282778489116516,2891635.952466928
C_limit_up_conservative,2025-02-19,sz.002031,巨轮智能,C35专用设备制造业,5508425171.29,8.89,9.23,0.036745219347581515,2926581.2708770786
C_limit_up_conservative,2025-02-20,sz.300276,三丰智能,C35专用设备制造业,4544246576.13,14.59,15.45,0.057444482522275575,2982619.9197653844
C_limit_up_conservative,2025-02-20,sz.000818,航锦科技,C26化学原料和化学制品制造业,4057805940.68,42.95,44.99,0.04599708963911514,3027491.3267829474
C_limit_up_conservative,2025-02-20,sz.300738,奥飞数据,I65软件和信息技术服务业,3194031630.38,19.92,22.77,0.14157228915662629,3165598.9300899394
C_limit_up_conservative,2025-02-21,sz.002261,拓维信息,I65软件和信息技术服务业,15394025570.99,41.76,42.15,0.007839080459770166,3173870.7249953854
C_limit_up_conservative,2025-02-21,sh.600050,中国联通,I63电信、广播电视和卫星传输服务,10195727247.28,6.82,6.88,0.007297653958944274,3181571.206850252
C_limit_up_conservative,2025-02-21,sz.300738,奥飞数据,I65软件和信息技术服务业,8194002266.89,23.9,22.2,-0.07262970711297073,3104932.3658070634
C_limit_up_conservative,2025-02-24,sz.000158,常山北明,I65软件和信息技术服务业,6893259494.19,27.47,27.47,-0.0015,3103379.89962416
C_limit_up_conservative,2025-02-24,sz.000032,深桑达A,E49建筑安装业,4122582064.71,31.32,30.0,-0.043645593869731825,3058207.6939471597
C_limit_up_conservative,2025-02-24,sz.002335,科华数据,C38电气机械和器材制造业,3540623249.76,52.14,49.53,-0.051557537399309517,3004846.805089685
C_limit_up_conservative,2025-02-25,sh.600126,杭钢股份,C31黑色金属冶炼和压延加工业,7762550658.84,12.16,12.98,0.0659342105263157,3070887.5390383885
C_limit_up_conservative,2025-02-25,sz.002031,巨轮智能,C35专用设备制造业,6104246787.37,10.46,10.6,0.01188432122370925,3082791.0605916292
C_limit_up_conservative,2025-02-25,sz.002369,卓翼科技,C39计算机、通信和其他电子设备制造业,2963131091.94,12.53,13.49,0.07511612130885875,3158028.539633514
C_limit_up_conservative,2025-02-26,sh.600126,杭钢股份,C31黑色金属冶炼和压延加工业,5788872045.41,13.38,12.3,-0.08221748878923768,3071480.1476157103
C_limit_up_conservative,2025-02-26,sz.002402,和而泰,C39计算机、通信和其他电子设备制造业,3276030343.99,23.08,24.55,0.062191507798960155,3136947.6664663623
C_limit_up_conservative,2025-02-26,sh.603667,五洲新春,C34通用设备制造业,3228888916.26,53.2,52.16,-0.021048872180451206,3114790.020108708
C_limit_up_conservative,2025-02-27,sh.600126,杭钢股份,C31黑色金属冶炼和压延加工业,8604628855.2,14.72,13.26,-0.10068478260869568,3010252.7014265815
C_limit_up_conservative,2025-02-27,sh.601881,中国银河,J67资本市场服务,6989095086.37,17.82,17.5,-0.019457351290684655,2990050.846887257
C_limit_up_conservative,2025-02-27,sh.688327,云从科技,I65软件和信息技术服务业,5295349692.91,23.84,23.1,-0.032540268456375754,2956265.4790740646
C_limit_up_conservative,2025-02-28,sh.600206,有研新材,C32有色金属冶炼和压延加工业,5085365042.18,20.8,20.8,-0.0015,2954787.3463345277
C_limit_up_conservative,2025-02-28,sh.603496,恒为科技,C39计算机、通信和其他电子设备制造业,4558902423.15,38.1,40.0,0.04836876640419946,3002450.984463238
C_limit_up_conservative,2025-02-28,sz.002298,中电鑫龙,C38电气机械和器材制造业,2528051324.03,7.84,7.88,0.0036020408163264807,3006000.5141030787
C_limit_up_conservative,2025-03-03,sh.603496,恒为科技,C39计算机、通信和其他电子设备制造业,5427942762.84,41.91,39.5,-0.05900417561441179,2828633.9318719287
C_limit_up_conservative,2025-03-04,sz.002126,银轮股份,C36汽车制造业,3656768189.38,33.73,34.18,0.011841239252890658,2839798.7755873087
C_limit_up_conservative,2025-03-04,sz.002049,紫光国微,C39计算机、通信和其他电子设备制造业,3341970943.49,67.98,70.06,0.029097234480729706,2867233.9171792506
C_limit_up_conservative,2025-03-04,sh.600619,海立股份,C34通用设备制造业,2109641121.55,13.54,13.5,-0.0044542097488921555,2863034.140900787
C_limit_up_conservative,2025-03-05,sz.002261,拓维信息,I65软件和信息技术服务业,12164087345.99,38.02,39.0,0.024275907417148856,2886201.7248130017
C_limit_up_conservative,2025-03-05,sz.002195,岩山科技,I64互联网和相关服务,4245091176.86,5.73,6.02,0.049110820244327835,2933070.3764953855
C_limit_up_conservative,2025-03-05,sz.002369,卓翼科技,C39计算机、通信和其他电子设备制造业,3922498723.78,13.96,14.25,0.019273638968481388,2951464.0719574383
C_limit_up_conservative,2025-03-06,sz.300058,蓝色光标,L72商务服务业,6728409548.93,10.58,10.75,0.014568052930056754,2965796.433564584
C_limit_up_conservative,2025-03-06,sz.002369,卓翼科技,C39计算机、通信和其他电子设备制造业,4314452547.47,15.36,13.82,-0.10176041666666663,2865682.362318222
C_limit_up_conservative,2025-03-06,sz.002195,岩山科技,I64互联网和相关服务,3972535812.37,6.3,6.93,0.09850000000000009,2962588.766014158
C_limit_up_conservative,2025-03-07,sh.600588,用友网络,I65软件和信息技术服务业,6899669475.21,20.0,19.2,-0.04150000000000004,2901115.049119364
C_limit_up_conservative,2025-03-07,sz.300953,震裕科技,C33金属制品业,2263635202.25,173.41,176.87,0.01845271322299752,2928448.9495678307
C_limit_up_conservative,2025-03-10,sz.300451,创业慧康,I65软件和信息技术服务业,2887010021.92,8.03,7.94,-0.012707970112079523,2891234.307841972
C_limit_up_conservative,2025-03-11,sz.002195,岩山科技,I64互联网和相关服务,12808239217.89,6.97,7.1,0.017151362984217988,2907763.844204046
C_limit_up_conservative,2025-03-11,sh.603881,数据港,I65软件和信息技术服务业,3414457030.34,40.22,42.2,0.04772923918448552,2953762.648809839
C_limit_up_conservative,2025-03-11,sz.000831,中国稀土,C32有色金属冶炼和压延加工业,3325022418.15,33.42,33.1,-0.01107510472770795,2943089.074559275
C_limit_up_conservative,2025-03-12,sz.002851,麦格米特,C38电气机械和器材制造业,2704248954.05,66.9,68.71,0.025555306427503643,3018300.6177030755
C_limit_up_conservative,2025-03-13,sz.002093,国脉科技,I65软件和信息技术服务业,2739279832.08,13.27,13.27,-0.0015,3016791.467394224
C_limit_up_conservative,2025-03-13,sz.300248,新开普,I65软件和信息技术服务业,2698840493.1,20.59,19.61,-0.0490959203496843,2967396.051821506
C_limit_up_conservative,2025-03-13,sz.000880,潍柴重机,C34通用设备制造业,2141074022.65,40.3,38.01,-0.058323821339950344,2908716.443162448
C_limit_up_conservative,2025-03-14,sz.002093,国脉科技,I65软件和信息技术服务业,3792212885.99,14.6,13.56,-0.0727328767123287,2838196.6716785617
C_limit_up_conservative,2025-03-14,sh.601689,拓普集团,C36汽车制造业,3572770140.25,63.78,64.1,0.003517246785826268,2841606.89619876
C_limit_up_conservative,2025-03-14,sh.600456,宝钛股份,C32有色金属冶炼和压延加工业,2866544291.71,36.15,36.8,0.016480636237897583,2857586.0620717434
C_limit_up_conservative,2025-03-17,sz.002896,中大力德,C34通用设备制造业,2644229428.81,108.46,108.46,-0.0015,2856157.2690407075
C_limit_up_conservative,2025-03-17,sz.300353,东土科技,C39计算机、通信和其他电子设备制造业,2259549940.7,19.98,20.9,0.044546046046045895,2898588.655807903
C_limit_up_conservative,2025-03-17,sz.000815,美利云,C22造纸和纸制品业,2228075988.77,15.88,16.26,0.022429471032745563,2919953.370408842
C_limit_up_conservative,2025-03-18,sh.600797,浙大网新,I65软件和信息技术服务业,5241287966.69,13.2,12.7,-0.039378787878787846,2881625.295612415
C_limit_up_conservative,2025-03-18,sz.002276,万马股份,C38电气机械和器材制造业,4788219193.34,17.89,18.11,0.010797372833985465,2892134.570678467
C_limit_up_conservative,2025-03-18,sz.002086,东方海洋,A04渔业,2006868567.55,3.58,3.4,-0.05177932960893855,2841736.828008757
C_limit_up_conservative,2025-03-19,sz.002276,万马股份,C38电气机械和器材制造业,5888006062.3,19.68,20.0,0.014760162601626105,2855718.3272262365
C_limit_up_conservative,2025-03-19,sz.002093,国脉科技,I65软件和信息技术服务业,3603875316.44,14.44,14.0,-0.031970914127423755,2825434.019192568
