strategy,date,code,name,industry,vol_ratio,buy,sell,ret,equity_after
A_daily_vol_proxy_3_8,2025-10-27,sh.600805,悦达投资,S91综合,4.231545122136187,5.56,5.4,-0.03027697841726601,1448412.9768594303
A_daily_vol_proxy_3_8,2025-11-04,sh.603929,亚翔集成,E49建筑安装业,5.5002224459674345,47.9,49.63,0.03461691022964525,1498552.5588548265
A_daily_vol_proxy_3_8,2025-11-05,sz.002059,云南旅游,N78公共设施管理业,3.6970509010933563,5.6,5.56,-0.008642857142857117,1485600.7831675813
A_daily_vol_proxy_3_8,2025-11-06,sh.603105,芯能科技,D44电力、热力生产和供应业,4.954399847067076,10.8,10.6,-0.020018518518518602,1455861.2563786153
A_daily_vol_proxy_3_8,2025-11-11,sz.300514,友讯达,C40仪器仪表制造业,3.0657249393729895,15.37,15.13,-0.01711483409238762,1430944.4325141602
A_daily_vol_proxy_3_8,2025-11-13,sz.001277,速达股份,C43金属制品、机械和设备修理业,4.447812352557671,46.46,45.01,-0.032709642703400876,1384138.7513982013
A_daily_vol_proxy_3_8,2025-11-18,sh.600156,华升股份,C17纺织业,3.346941785219722,10.57,9.91,-0.06394087038789026,1295635.7148961928
A_daily_vol_proxy_3_8,2025-11-20,sh.600958,东方证券,J67资本市场服务,3.624393355829106,10.87,10.65,-0.02173919043238265,1267469.6433590683
A_daily_vol_proxy_3_8,2025-11-24,sh.603727,博迈科,B11开采专业及辅助性活动,3.064948111857113,14.1,15.18,0.07509574468085117,1362651.2200874905
A_daily_vol_proxy_3_8,2025-12-03,sh.605108,同庆楼,H62餐饮业,4.870196137068354,22.42,24.5,0.09127430865298841,1487026.2681361274
A_daily_vol_proxy_3_8,2025-12-04,sz.300258,精锻科技,C36汽车制造业,4.407197739785226,13.11,13.42,0.022146071700991643,1519958.058491528
A_daily_vol_proxy_3_8,2025-12-08,sh.601377,兴业证券,J67资本市场服务,6.243759255833802,7.48,7.57,0.010532085561497264,1527962.2226524882
A_daily_vol_proxy_3_8,2025-12-08,sh.601211,国泰海通,J67资本市场服务,3.5269317380770424,20.15,20.3,0.005944168734491497,1532479.666237
A_daily_vol_proxy_3_8,2025-12-10,sh.601086,国芳集团,F52零售业,3.566850095796754,10.88,10.79,-0.009772058823529549,1517504.184792669
A_daily_vol_proxy_3_8,2025-12-16,sz.000625,长安汽车,C36汽车制造业,6.093779648922359,12.04,11.98,-0.006483388704318803,1512584.9000474485
A_daily_vol_proxy_3_8,2025-12-16,sz.002590,万安科技,C36汽车制造业,4.65224970880227,13.86,13.6,-0.020259018759018754,1497213.3271741462
A_daily_vol_proxy_3_8,2025-12-19,sz.000017,深中华A,C24文教、工美、体育和娱乐用品制造业,3.584334498756906,8.9,8.42,-0.055432584269662966,1414218.9232459029
A_daily_vol_proxy_3_8,2025-12-24,sz.000032,深桑达A,E49建筑安装业,4.957852754225755,20.37,20.64,0.011754786450662693,1430842.7646831446
A_daily_vol_proxy_3_8,2025-12-25,sh.603098,森特股份,E50建筑装饰、装修和其他建筑业,4.656051849149523,13.93,14.15,0.014293251974156597,1441068.4627686522
A_daily_vol_proxy_3_8,2025-12-25,sz.002163,海南发展,E50建筑装饰、装修和其他建筑业,3.6266791532800706,20.15,20.81,0.031254342431761784,1463428.48763536
A_daily_vol_proxy_3_8,2025-12-29,sh.688295,中复神鹰,C28化学纤维制造业,3.8679235383702526,32.0,34.11,0.06443749999999998,1557728.1608073637
