strategy,date,code,name,industry,vol_ratio,buy,sell,ret,equity_after,prev_vol_ratio,hold,amount
C_limit_up_optimistic,2025-01-09,sz.002131,利欧股份,L72商务服务业,,3.77,3.8,0.006457559681697646,2248286.531237145,,,6803527338.84
C_limit_up_optimistic,2025-01-09,sz.002050,三花智控,C34通用设备制造业,,25.08,25.66,0.021625996810207326,2264476.7678425754,,,3171948400.57
C_limit_up_optimistic,2025-01-10,sz.002265,建设工业,C36汽车制造业,,31.13,31.17,-0.0002150658528749503,2263989.756215184,,,3055077054.89
C_limit_up_optimistic,2025-01-14,sh.603986,兆易创新,C39计算机、通信和其他电子设备制造业,,129.63,129.79,-0.0002657178122348878,2263789.2287468696,,,6244303724.38
C_limit_up_optimistic,2025-01-14,sz.002050,三花智控,C34通用设备制造业,,28.6,29.45,0.028220279720279573,2285086.0368149495,,,4948698875.98
C_limit_up_optimistic,2025-01-14,sz.300085,银之杰,I65软件和信息技术服务业,,41.71,41.49,-0.006774514504914895,2279973.5596674634,,,4083939343.12
C_limit_up_optimistic,2025-01-15,sz.002031,巨轮智能,C35专用设备制造业,,6.68,6.68,-0.0015,2278833.5728876297,,,4457198395.7
C_limit_up_optimistic,2025-01-15,sz.000795,英洛华,C30非金属矿物制品业,,13.01,12.5,-0.040700614911606425,2247901.464267406,,,3476834215.97
C_limit_up_optimistic,2025-01-15,sz.002265,建设工业,C36汽车制造业,,33.9,34.65,0.020623893805309657,2263575.441791905,,,2796317948.24
C_limit_up_optimistic,2025-01-16,sz.300792,壹网壹创,I64互联网和相关服务,,37.6,37.22,-0.01160638297872346,2254818.133965682,,,2890420413.35
C_limit_up_optimistic,2025-01-16,sz.000016,*ST康佳A,C39计算机、通信和其他电子设备制造业,,6.81,6.63,-0.027931718061673994,2233742.9502818617,,,2465157768.61
C_limit_up_optimistic,2025-01-16,sh.603777,来伊份,F52零售业,,24.6,22.3,-0.0949959349593496,2162066.12846718,,,2264824129.22
C_limit_up_optimistic,2025-01-17,sz.002031,巨轮智能,C35专用设备制造业,,7.24,7.04,-0.029124309392265235,2141076.567516508,,,6111764191.19
C_limit_up_optimistic,2025-01-17,sh.603893,瑞芯微,C39计算机、通信和其他电子设备制造业,,139.41,142.54,0.020951760992755253,2156176.2651079,,,2854471541.24
C_limit_up_optimistic,2025-01-17,sz.002312,川发龙蟒,C26化学原料和化学制品制造业,,14.58,15.2,0.04102400548696844,2185741.8026803755,,,2659825324.23
C_limit_up_optimistic,2025-01-20,sz.002130,沃尔核材,C39计算机、通信和其他电子设备制造业,,27.08,27.87,0.0276728212703104,2215984.6238046857,,,3575854416.15
C_limit_up_optimistic,2025-01-20,sz.300718,长盛轴承,C34通用设备制造业,,47.75,48.03,0.0043638743455496915,2220753.7750940416,,,2381156850.67
C_limit_up_optimistic,2025-01-21,sh.603893,瑞芯微,C39计算机、通信和其他电子设备制造业,,158.12,153.2,-0.03261560839868466,2196610.0299345856,,,4191635751.77
C_limit_up_optimistic,2025-01-21,sz.300638,广和通,C39计算机、通信和其他电子设备制造业,,28.69,28.45,-0.009865284071104928,2189307.240986825,,,3773428830.39
C_limit_up_optimistic,2025-01-21,sh.601689,拓普集团,C36汽车制造业,,62.18,63.42,0.01844210357027981,2202959.0313616167,,,2349646372.2
C_limit_up_optimistic,2025-01-22,sh.601138,工业富联,C39计算机、通信和其他电子设备制造业,,23.33,23.81,0.019074367766823752,2223969.0567313354,,,9093333601.86
C_limit_up_optimistic,2025-01-22,sz.000882,华联股份,L72商务服务业,,3.1,3.27,0.05333870967741944,2282720.5528338584,,,2518764695.0
C_limit_up_optimistic,2025-01-23,sh.601727,上海电气,C34通用设备制造业,,7.82,7.7,-0.016845268542199532,2263494.032474216,,,5243657486.24
C_limit_up_optimistic,2025-01-23,sz.000882,华联股份,L72商务服务业,,3.41,3.44,0.007297653958944274,2271823.2848139917,,,2685771315.13
C_limit_up_optimistic,2025-01-24,sh.603667,五洲新春,C34通用设备制造业,,48.29,47.8,-0.011647028370263044,2263003.288063841,,,4305097778.39
C_limit_up_optimistic,2025-01-24,sz.000681,视觉中国,I64互联网和相关服务,,21.99,23.66,0.07444361073215117,2319377.530819484,,,3236820160.15
C_limit_up_optimistic,2025-01-24,sz.000882,华联股份,L72商务服务业,,3.75,3.55,-0.054833333333333345,2277853.649669273,,,2906189183.97
C_limit_up_optimistic,2025-01-27,sz.002530,金财互联,C33金属制品业,,12.1,12.3,0.015028925619834878,2312087.342743022,,,2847066350.78
C_limit_up_optimistic,2025-02-05,sz.002131,利欧股份,L72商务服务业,,4.0,4.07,0.01600000000000007,2324418.4752376513,,,5080086785.3
C_limit_up_optimistic,2025-02-05,sh.600580,卧龙电驱,C38电气机械和器材制造业,,22.76,22.5,-0.012923550087873546,2314458.349710492,,,5030710504.3
C_limit_up_optimistic,2025-02-05,sz.300624,万兴科技,I65软件和信息技术服务业,,82.15,81.17,-0.013429397443700584,2304108.3697604104,,,2765279756.26
C_limit_up_optimistic,2025-02-06,sz.002594,比亚迪,C36汽车制造业,,311.08,320.0,0.027174296001028664,2324979.2107131826,,,11416508784.31
C_limit_up_optimistic,2025-02-06,sz.002261,拓维信息,I65软件和信息技术服务业,,20.43,21.37,0.04451076847772889,2359165.0887778504,,,3705587195.66
C_limit_up_optimistic,2025-02-06,sh.601689,拓普集团,C36汽车制造业,,74.73,74.9,0.0007748561488024066,2359760.2062904555,,,3557742412.07
C_limit_up_optimistic,2025-02-07,sz.000158,常山北明,I65软件和信息技术服务业,,22.42,23.74,0.05737600356824252,2404891.409629228,,,6169645899.26
C_limit_up_optimistic,2025-02-07,sz.002261,拓维信息,I65软件和信息技术服务业,,22.47,24.72,0.09863351134846471,2482475.22132483,,,5583992808.58
C_limit_up_optimistic,2025-02-07,sh.600580,卧龙电驱,C38电气机械和器材制造业,,26.54,27.04,0.017339487565938116,2496114.232243353,,,5131195721.25
C_limit_up_optimistic,2025-02-10,sz.000158,常山北明,I65软件和信息技术服务业,,24.66,24.66,-0.0015,2494866.1751272315,,,7465981427.33
C_limit_up_optimistic,2025-02-10,sz.002131,利欧股份,L72商务服务业,,4.54,4.75,0.04475550660792954,2532104.460799003,,,6172536475.82
C_limit_up_optimistic,2025-02-10,sz.300251,光线传媒,R87广播、电视、电影和录音制作业,,16.75,17.55,0.046261194029850794,2570595.5357384966,,,5553004445.16
C_limit_up_optimistic,2025-02-11,sz.300251,光线传媒,R87广播、电视、电影和录音制作业,,20.1,21.5,0.06815174129353224,2628992.3897124827,,,7059102329.74
C_limit_up_optimistic,2025-02-11,sh.600186,莲花控股,C14食品制造业,,7.46,7.5,0.0038619302949061698,2632301.543304289,,,3940613898.88
C_limit_up_optimistic,2025-02-11,sz.002031,巨轮智能,C35专用设备制造业,,8.32,8.8,0.05619230769230771,2680450.775069853,,,3547115764.6
C_limit_up_optimistic,2025-02-12,sz.300251,光线传媒,R87广播、电视、电影和录音制作业,,24.12,25.56,0.05820149253731338,2732452.8536638073,,,10100369521.36
C_limit_up_optimistic,2025-02-12,sz.000158,常山北明,I65软件和信息技术服务业,,26.57,26.6,-0.0003709070380128452,2732121.4543113005,,,8626786835.64
C_limit_up_optimistic,2025-02-12,sh.601727,上海电气,C34通用设备制造业,,8.56,8.64,0.007845794392523477,2739131.5428647934,,,7085061007.22
C_limit_up_optimistic,2025-02-13,sz.300251,光线传媒,R87广播、电视、电影和录音制作业,,28.94,32.51,0.12185867311679327,2850393.854633413,,,8992712518.8
C_limit_up_optimistic,2025-02-13,sz.000681,视觉中国,I64互联网和相关服务,,30.57,29.41,-0.039445698397121365,2814378.202396784,,,7503125211.51
C_limit_up_optimistic,2025-02-13,sh.600588,用友网络,I65软件和信息技术服务业,,17.4,17.15,-0.015867816091954035,2799890.1905388343,,,4072413599.61
C_limit_up_optimistic,2025-02-14,sz.002261,拓维信息,I65软件和信息技术服务业,,33.21,34.5,0.037343721770551064,2834742.963960027,,,13064592370.77
C_limit_up_optimistic,2025-02-14,sz.300251,光线传媒,R87广播、电视、电影和录音制作业,,34.73,40.0,0.15024200978980723,2974963.340432467,,,9303380476.69
C_limit_up_optimistic,2025-02-14,sh.600126,杭钢股份,C31黑色金属冶炼和压延加工业,,11.14,11.51,0.031713644524236806,3004561.5811690157,,,8127144370.78
C_limit_up_optimistic,2025-02-17,sh.600126,杭钢股份,C31黑色金属冶炼和压延加工业,,12.25,11.03,-0.10109183673469396,2903316.031561392,,,7703495996.2
C_limit_up_optimistic,2025-02-17,sh.600633,浙数文化,I64互联网和相关服务,,19.75,18.57,-0.06124683544303794,2841976.0686479476,,,5160860642.91
C_limit_up_optimistic,2025-02-17,sz.300718,长盛轴承,C34通用设备制造业,,77.6,77.6,-0.0015,2840473.787857363,,,4178430597.32
C_limit_up_optimistic,2025-02-18,sh.600410,华胜天成,I65软件和信息技术服务业,,10.78,10.97,0.016125231910946225,2863375.4371404448,,,2815143078.83
C_limit_up_optimistic,2025-02-18,sh.603918,金桥信息,I65软件和信息技术服务业,,22.53,22.4,-0.007270084332001879,2853050.195150163,,,2309581765.55
C_limit_up_optimistic,2025-02-19,sh.603501,豪威集团,C39计算机、通信和其他电子设备制造业,,157.96,161.0,0.01774537857685493,2869926.3470873996,,,9198127336.5
C_limit_up_optimistic,2025-02-19,sz.000818,航锦科技,C26化学原料和化学制品制造业,,39.05,40.0,0.02282778489116516,2891635.952466928,,,6432159266.93
C_limit_up_optimistic,2025-02-19,sz.002031,巨轮智能,C35专用设备制造业,,8.89,9.23,0.036745219347581515,2926581.2708770786,,,5508425171.29
C_limit_up_optimistic,2025-02-20,sz.300276,三丰智能,C35专用设备制造业,,14.59,15.45,0.057444482522275575,2982619.9197653844,,,4544246576.13
C_limit_up_optimistic,2025-02-20,sz.000818,航锦科技,C26化学原料和化学制品制造业,,42.95,44.99,0.04599708963911514,3027491.3267829474,,,4057805940.68
C_limit_up_optimistic,2025-02-20,sz.300738,奥飞数据,I65软件和信息技术服务业,,19.92,22.77,0.14157228915662629,3165598.9300899394,,,3194031630.38
C_limit_up_optimistic,2025-02-21,sz.002261,拓维信息,I65软件和信息技术服务业,,41.76,42.15,0.007839080459770166,3173870.7249953854,,,15394025570.99
C_limit_up_optimistic,2025-02-21,sh.600050,中国联通,I63电信、广播电视和卫星传输服务,,6.82,6.88,0.007297653958944274,3181571.206850252,,,10195727247.28
C_limit_up_optimistic,2025-02-21,sz.300738,奥飞数据,I65软件和信息技术服务业,,23.9,22.2,-0.07262970711297073,3104932.3658070634,,,8194002266.89
C_limit_up_optimistic,2025-02-24,sz.000158,常山北明,I65软件和信息技术服务业,,27.47,27.47,-0.0015,3103379.89962416,,,6893259494.19
C_limit_up_optimistic,2025-02-24,sz.000032,深桑达A,E49建筑安装业,,31.32,30.0,-0.043645593869731825,3058207.6939471597,,,4122582064.71
C_limit_up_optimistic,2025-02-24,sz.002335,科华数据,C38电气机械和器材制造业,,52.14,49.53,-0.051557537399309517,3004846.805089685,,,3540623249.76
C_limit_up_optimistic,2025-02-25,sh.600126,杭钢股份,C31黑色金属冶炼和压延加工业,,12.16,12.98,0.0659342105263157,3070887.5390383885,,,7762550658.84
C_limit_up_optimistic,2025-02-25,sz.002031,巨轮智能,C35专用设备制造业,,10.46,10.6,0.01188432122370925,3082791.0605916292,,,6104246787.37
C_limit_up_optimistic,2025-02-25,sz.002369,卓翼科技,C39计算机、通信和其他电子设备制造业,,12.53,13.49,0.07511612130885875,3158028.539633514,,,2963131091.94
C_limit_up_optimistic,2025-02-26,sh.600126,杭钢股份,C31黑色金属冶炼和压延加工业,,13.38,12.3,-0.08221748878923768,3071480.1476157103,,,5788872045.41
C_limit_up_optimistic,2025-02-26,sz.002402,和而泰,C39计算机、通信和其他电子设备制造业,,23.08,24.55,0.062191507798960155,3136947.6664663623,,,3276030343.99
C_limit_up_optimistic,2025-02-26,sh.603667,五洲新春,C34通用设备制造业,,53.2,52.16,-0.021048872180451206,3114790.020108708,,,3228888916.26
C_limit_up_optimistic,2025-02-27,sh.600126,杭钢股份,C31黑色金属冶炼和压延加工业,,14.72,13.26,-0.10068478260869568,3010252.7014265815,,,8604628855.2
C_limit_up_optimistic,2025-02-27,sh.601881,中国银河,J67资本市场服务,,17.82,17.5,-0.019457351290684655,2990050.846887257,,,6989095086.37
C_limit_up_optimistic,2025-02-27,sh.688327,云从科技,I65软件和信息技术服务业,,23.84,23.1,-0.032540268456375754,2956265.4790740646,,,5295349692.91
C_limit_up_optimistic,2025-02-28,sh.600206,有研新材,C32有色金属冶炼和压延加工业,,20.8,20.8,-0.0015,2954787.3463345277,,,5085365042.18
C_limit_up_optimistic,2025-02-28,sh.603496,恒为科技,C39计算机、通信和其他电子设备制造业,,38.1,40.0,0.04836876640419946,3002450.984463238,,,4558902423.15
C_limit_up_optimistic,2025-02-28,sz.002298,中电鑫龙,C38电气机械和器材制造业,,7.84,7.88,0.0036020408163264807,3006000.5141030787,,,2528051324.03
C_limit_up_optimistic,2025-03-03,sh.603496,恒为科技,C39计算机、通信和其他电子设备制造业,,41.91,39.5,-0.05900417561441179,2828633.9318719287,,,5427942762.84
C_limit_up_optimistic,2025-03-04,sz.002126,银轮股份,C36汽车制造业,,33.73,34.18,0.011841239252890658,2839798.7755873087,,,3656768189.38
C_limit_up_optimistic,2025-03-04,sz.002049,紫光国微,C39计算机、通信和其他电子设备制造业,,67.98,70.06,0.029097234480729706,2867233.9171792506,,,3341970943.49
C_limit_up_optimistic,2025-03-04,sh.600619,海立股份,C34通用设备制造业,,13.54,13.5,-0.0044542097488921555,2863034.140900787,,,2109641121.55
C_limit_up_optimistic,2025-03-05,sz.002261,拓维信息,I65软件和信息技术服务业,,38.02,39.0,0.024275907417148856,2886201.7248130017,,,12164087345.99
C_limit_up_optimistic,2025-03-05,sz.002195,岩山科技,I64互联网和相关服务,,5.73,6.02,0.049110820244327835,2933070.3764953855,,,4245091176.86
C_limit_up_optimistic,2025-03-05,sz.002369,卓翼科技,C39计算机、通信和其他电子设备制造业,,13.96,14.25,0.019273638968481388,2951464.0719574383,,,3922498723.78
C_limit_up_optimistic,2025-03-06,sz.300058,蓝色光标,L72商务服务业,,10.58,10.75,0.014568052930056754,2965796.433564584,,,6728409548.93
C_limit_up_optimistic,2025-03-06,sz.002369,卓翼科技,C39计算机、通信和其他电子设备制造业,,15.36,13.82,-0.10176041666666663,2865682.362318222,,,4314452547.47
C_limit_up_optimistic,2025-03-06,sz.002195,岩山科技,I64互联网和相关服务,,6.3,6.93,0.09850000000000009,2962588.766014158,,,3972535812.37
C_limit_up_optimistic,2025-03-07,sh.600588,用友网络,I65软件和信息技术服务业,,20.0,19.2,-0.04150000000000004,2901115.049119364,,,6899669475.21
C_limit_up_optimistic,2025-03-07,sz.300953,震裕科技,C33金属制品业,,173.41,176.87,0.01845271322299752,2928448.9495678307,,,2263635202.25
C_limit_up_optimistic,2025-03-10,sz.300451,创业慧康,I65软件和信息技术服务业,,8.03,7.94,-0.012707970112079523,2891234.307841972,,,2887010021.92
C_limit_up_optimistic,2025-03-11,sz.002195,岩山科技,I64互联网和相关服务,,6.97,7.1,0.017151362984217988,2907763.844204046,,,12808239217.89
C_limit_up_optimistic,2025-03-11,sh.603881,数据港,I65软件和信息技术服务业,,40.22,42.2,0.04772923918448552,2953762.648809839,,,3414457030.34
C_limit_up_optimistic,2025-03-11,sz.000831,中国稀土,C32有色金属冶炼和压延加工业,,33.42,33.1,-0.01107510472770795,2943089.074559275,,,3325022418.15
C_limit_up_optimistic,2025-03-12,sz.002851,麦格米特,C38电气机械和器材制造业,,66.9,68.71,0.025555306427503643,3018300.6177030755,,,2704248954.05
C_limit_up_optimistic,2025-03-13,sz.002093,国脉科技,I65软件和信息技术服务业,,13.27,13.27,-0.0015,3016791.467394224,,,2739279832.08
C_limit_up_optimistic,2025-03-13,sz.300248,新开普,I65软件和信息技术服务业,,20.59,19.61,-0.0490959203496843,2967396.051821506,,,2698840493.1
C_limit_up_optimistic,2025-03-13,sz.000880,潍柴重机,C34通用设备制造业,,40.3,38.01,-0.058323821339950344,2908716.443162448,,,2141074022.65
C_limit_up_optimistic,2025-03-14,sz.002093,国脉科技,I65软件和信息技术服务业,,14.6,13.56,-0.0727328767123287,2838196.6716785617,,,3792212885.99
C_limit_up_optimistic,2025-03-14,sh.601689,拓普集团,C36汽车制造业,,63.78,64.1,0.003517246785826268,2841606.89619876,,,3572770140.25
C_limit_up_optimistic,2025-03-14,sh.600456,宝钛股份,C32有色金属冶炼和压延加工业,,36.15,36.8,0.016480636237897583,2857586.0620717434,,,2866544291.71
C_limit_up_optimistic,2025-03-17,sz.002896,中大力德,C34通用设备制造业,,108.46,108.46,-0.0015,2856157.2690407075,,,2644229428.81
C_limit_up_optimistic,2025-03-17,sz.300353,东土科技,C39计算机、通信和其他电子设备制造业,,19.98,20.9,0.044546046046045895,2898588.655807903,,,2259549940.7
C_limit_up_optimistic,2025-03-17,sz.000815,美利云,C22造纸和纸制品业,,15.88,16.26,0.022429471032745563,2919953.370408842,,,2228075988.77
C_limit_up_optimistic,2025-03-18,sh.600797,浙大网新,I65软件和信息技术服务业,,13.2,12.7,-0.039378787878787846,2881625.295612415,,,5241287966.69
C_limit_up_optimistic,2025-03-18,sz.002276,万马股份,C38电气机械和器材制造业,,17.89,18.11,0.010797372833985465,2892134.570678467,,,4788219193.34
C_limit_up_optimistic,2025-03-18,sz.002086,东方海洋,A04渔业,,3.58,3.4,-0.05177932960893855,2841736.828008757,,,2006868567.55
C_limit_up_optimistic,2025-03-19,sz.002276,万马股份,C38电气机械和器材制造业,,19.68,20.0,0.014760162601626105,2855718.3272262365,,,5888006062.3
C_limit_up_optimistic,2025-03-19,sz.002093,国脉科技,I65软件和信息技术服务业,,14.44,14.0,-0.031970914127423755,2825434.019192568,,,3603875316.44
C_limit_up_optimistic,2025-03-19,sz.002553,南方精工,C36汽车制造业,,21.2,21.0,-0.010933962264150941,2815076.8714452027,,,2731677295.15
C_limit_up_optimistic,2025-03-20,sh.600797,浙大网新,I65软件和信息技术服务业,,13.6,13.5,-0.008852941176470562,2806769.6347951535,,,5336146972.43
C_limit_up_optimistic,2025-03-20,sz.002093,国脉科技,I65软件和信息技术服务业,,15.88,14.31,-0.1003664987405542,2712589.831704331,,,3967826090.0
C_limit_up_optimistic,2025-03-20,sz.002559,亚威股份,C34通用设备制造业,,13.12,12.99,-0.011408536585365723,2701884.529211498,,,2631201190.37
C_limit_up_optimistic,2025-03-21,sz.002553,南方精工,C36汽车制造业,,25.65,25.88,0.007466861598440623,2722059.127046088,,,2930579850.11
C_limit_up_optimistic,2025-03-24,sh.600580,卧龙电驱,C38电气机械和器材制造业,,29.37,30.49,0.036634150493700945,2755299.234950408,,,6342639349.41
C_limit_up_optimistic,2025-03-24,sz.002681,奋达科技,C39计算机、通信和其他电子设备制造业,,9.13,9.12,-0.002595290251916903,2752944.390444553,,,3158879212.02
C_limit_up_optimistic,2025-03-24,sh.601890,亚星锚链,C37铁路、船舶、航空航天和其他运输设备制造业,,11.42,10.58,-0.0750551663747811,2684842.856890408,,,2908288226.17
C_limit_up_optimistic,2025-03-25,sz.002553,南方精工,C36汽车制造业,,25.4,25.37,-0.002681102362204589,2677644.5183646507,,,2697649754.27
C_limit_up_optimistic,2025-03-26,sz.002204,大连重工,C34通用设备制造业,,8.57,8.0,-0.06801108518086346,2616941.348557127,,,4413181869.15
C_limit_up_optimistic,2025-03-26,sh.601608,中信重工,C35专用设备制造业,,6.11,6.23,0.018139934533551616,2633132.1139795464,,,3234120837.37
C_limit_up_optimistic,2025-03-26,sz.002553,南方精工,C36汽车制造业,,27.94,27.67,-0.01116356478167496,2623168.0946318596,,,2238989960.42
C_limit_up_optimistic,2025-03-31,sh.600126,杭钢股份,C31黑色金属冶炼和压延加工业,,11.86,12.07,0.016206576728499178,2644424.3821305605,,,4209359013.02
C_limit_up_optimistic,2025-03-31,sz.300687,赛意信息,I65软件和信息技术服务业,,32.65,31.1,-0.04897320061255733,2580191.913461128,,,2025537170.8
C_limit_up_optimistic,2025-04-03,sh.601933,永辉超市,F52零售业,,5.1,5.05,-0.011303921568627416,2565608.7699502422,,,2779952494.51
C_limit_up_optimistic,2025-04-03,sh.603169,兰石重装,C35专用设备制造业,,9.56,9.3,-0.028696652719665205,2528587.334304901,,,2285751933.58
C_limit_up_optimistic,2025-04-07,sz.002549,凯美特气,N77生态保护和环境治理业,,11.12,10.8,-0.03027697841726601,2452029.350157979,,,2346086505.15
C_limit_up_optimistic,2025-04-08,sh.600536,中国软件,I65软件和信息技术服务业,,49.75,49.75,-0.0015,2450803.3354829,,,3984882428.83
C_limit_up_optimistic,2025-04-08,sh.600598,北大荒,A01农业,,17.25,18.43,0.06690579710144934,2505488.3282123893,,,3069493236.99
C_limit_up_optimistic,2025-04-08,sh.601933,永辉超市,F52零售业,,5.7,5.99,0.049377192982456075,2545846.437019522,,,2927295197.16
C_limit_up_optimistic,2025-04-09,sz.000066,中国长城,C39计算机、通信和其他电子设备制造业,,16.49,16.49,-0.0015,2544573.513801012,,,5328848147.15
C_limit_up_optimistic,2025-04-09,sh.600598,北大荒,A01农业,,18.98,17.3,-0.0900142255005269,2468186.0487104827,,,4837095089.88
C_limit_up_optimistic,2025-04-09,sh.601888,中国中免,L72商务服务业,,66.87,69.0,0.030352848811126043,2493943.9460435486,,,4408998942.23
C_limit_up_optimistic,2025-04-10,sh.601138,工业富联,C39计算机、通信和其他电子设备制造业,,17.96,17.65,-0.018760579064588112,2478348.0018494152,,,4527281724.73
C_limit_up_optimistic,2025-04-10,sz.002027,分众传媒,L72商务服务业,,7.18,7.2,0.0012855153203342197,2479416.669566313,,,3779808065.32
C_limit_up_optimistic,2025-04-10,sz.002276,万马股份,C38电气机械和器材制造业,,14.66,14.4,-0.019235334242837687,2463426.0544379633,,,3556641204.51
C_limit_up_optimistic,2025-04-11,sz.300661,圣邦股份,C39计算机、通信和其他电子设备制造业,,114.49,117.2,0.022170189536204143,2518040.6769732763,,,3585703969.02
C_limit_up_optimistic,2025-04-14,sz.002155,湖南黄金,B09有色金属矿采选业,,25.2,25.22,-0.0007063492063492092,2517151.368956409,,,2432521577.21
C_limit_up_optimistic,2025-04-14,sz.000062,深圳华强,F51批发业,,25.51,26.68,0.04436436691493523,2573007.009206396,,,2392585167.76
C_limit_up_optimistic,2025-04-15,sz.002165,红宝丽,C26化学原料和化学制品制造业,,8.95,8.74,-0.02496368715083791,2508775.2671916545,,,2873442048.61
C_limit_up_optimistic,2025-04-16,sz.002165,红宝丽,C26化学原料和化学制品制造业,,9.85,10.35,0.04926142131979688,2632361.1026254687,,,2996103680.06
C_limit_up_optimistic,2025-04-17,sz.002261,拓维信息,I65软件和信息技术服务业,,28.38,28.8,0.013299154334038223,2649865.190908836,,,3894439412.23
C_limit_up_optimistic,2025-04-17,sh.603128,华贸物流,G58多式联运和运输代理业,,7.96,7.51,-0.05803266331658291,2573483.72811067,,,2939489917.17
C_limit_up_optimistic,2025-04-18,sz.002165,红宝丽,C26化学原料和化学制品制造业,,11.92,11.92,-0.0015,2569623.502518504,,,3311105969.9
C_limit_up_optimistic,2025-04-21,sz.002155,湖南黄金,B09有色金属矿采选业,,26.31,26.35,2.0334473584350445e-05,2569649.628489121,,,2470624442.31
C_limit_up_optimistic,2025-04-21,sz.002583,海能达,C39计算机、通信和其他电子设备制造业,,12.94,13.23,0.020911128284389513,2596516.491840994,,,2453881811.97
C_limit_up_optimistic,2025-04-22,sz.300773,拉卡拉,I65软件和信息技术服务业,,25.55,27.65,0.08069178082191769,2666355.6717277034,,,4780071230.03
C_limit_up_optimistic,2025-04-22,sz.002165,红宝丽,C26化学原料和化学制品制造业,,13.3,11.97,-0.10149999999999998,2578506.8637537495,,,4127813193.77
C_limit_up_optimistic,2025-04-22,sz.000617,中油资本,J66货币金融服务,,7.9,8.2,0.036474683544303554,2610075.902872905,,,2998448123.8
C_limit_up_optimistic,2025-04-23,sz.002648,卫星化学,C26化学原料和化学制品制造业,,17.42,17.65,0.01170321469575192,2640622.181536435,,,2106413874.97
C_limit_up_optimistic,2025-04-24,sz.002537,海联金汇,C36汽车制造业,,8.95,9.54,0.0644217877094973,2725678.9823364,,,3876452288.4
C_limit_up_optimistic,2025-04-24,sz.002251,步步高,F52零售业,,6.69,6.73,0.004479073243647326,2731592.752416351,,,2336677900.44
C_limit_up_optimistic,2025-04-25,sz.002648,卫星化学,C26化学原料和化学制品制造业,,19.15,18.87,-0.016121409921670937,2716913.7102494277,,,5727177603.91
C_limit_up_optimistic,2025-04-25,sz.002261,拓维信息,I65软件和信息技术服务业,,30.43,31.15,0.022160860992441578,2737091.8593408475,,,5650183087.25
C_limit_up_optimistic,2025-04-25,sz.002251,步步高,F52零售业,,7.36,7.51,0.018880434782608646,2754283.078945729,,,2666160916.17
C_limit_up_optimistic,2025-04-28,sh.603605,珀莱雅,C26化学原料和化学制品制造业,,93.18,93.0,-0.0034317450096587585,2744831.0817343695,,,2515749612.54
C_limit_up_optimistic,2025-04-29,sh.603986,兆易创新,C39计算机、通信和其他电子设备制造业,,126.72,126.88,-0.00023737373737370152,2744505.306328204,,,5303824251.79
C_limit_up_optimistic,2025-04-29,sz.002131,利欧股份,L72商务服务业,,3.77,3.9,0.03298275862068972,2789771.3568399097,,,2004521042.77
C_limit_up_optimistic,2025-04-30,sh.603893,瑞芯微,C39计算机、通信和其他电子设备制造业,,170.47,174.5,0.022140523259224498,2820654.855646926,,,2736712931.09
C_limit_up_optimistic,2025-04-30,sz.000158,常山北明,I65软件和信息技术服务业,,22.56,23.52,0.04105319148936176,2877919.3645088687,,,2110392609.78
C_limit_up_optimistic,2025-05-06,sz.000158,常山北明,I65软件和信息技术服务业,,24.82,25.3,0.017839242546333678,2903589.3152950006,,,6247857317.31
C_limit_up_optimistic,2025-05-06,sz.002195,岩山科技,I64互联网和相关服务,,5.67,6.0,0.05670105820105814,2985179.851987486,,,2587223997.38
C_limit_up_optimistic,2025-05-07,sz.002165,红宝丽,C26化学原料和化学制品制造业,,13.68,13.3,-0.02927777777777768,2956046.707876423,,,4092651281.15
C_limit_up_optimistic,2025-05-07,sz.002915,中欣氟材,C26化学原料和化学制品制造业,,23.57,21.22,-0.1012030123037761,2855343.6434465316,,,2691742189.9
C_limit_up_optimistic,2025-05-07,sz.300255,常山药业,C27医药制造业,,28.24,28.2,-0.0029164305949008194,2852441.620162659,,,2673734530.32
C_limit_up_optimistic,2025-05-08,sz.002130,沃尔核材,C39计算机、通信和其他电子设备制造业,,21.21,20.99,-0.011872465818010434,2818576.1045294073,,,2430501070.0
C_limit_up_optimistic,2025-05-09,sz.002338,奥普光电,C40仪器仪表制造业,,51.65,50.0,-0.03344578896418199,2724306.6029578308,,,3214484213.42
C_limit_up_optimistic,2025-05-12,sz.300607,拓斯达,C34通用设备制造业,,37.18,38.95,0.04610623991393231,2787110.3698753724,,,3662983620.04
C_limit_up_optimistic,2025-05-12,sz.300581,晨曦航空,C39计算机、通信和其他电子设备制造业,,18.06,18.07,-0.0009462901439644665,2785821.3776316145,,,2520306075.36
C_limit_up_optimistic,2025-05-14,sz.002094,青岛金王,C26化学原料和化学制品制造业,,8.97,8.81,-0.01933723522853964,2758886.335989636,,,3124590522.61
C_limit_up_optimistic,2025-05-14,sz.002640,跨境通,F52零售业,,5.06,5.23,0.03209683794466428,2803594.3646399477,,,2647064091.53
C_limit_up_optimistic,2025-05-15,sh.601866,中远海发,G55水上运输业,,2.87,2.73,-0.05028048780487809,2662628.2723788437,,,2232001535.67
C_limit_up_optimistic,2025-05-16,sz.002165,红宝丽,C26化学原料和化学制品制造业,,12.44,12.22,-0.01918488745980701,2637087.1605023993,,,3604542980.93
